Basis,Line,Product group,,Rate,Yield,Uptime
Net Quantity Produced,K10,Dec. Surfaces/others,0.92,84024.91427002357,,
Net Quantity Produced,K10,Dec. Surfaces/others,0.93,84089.81965362268,,
Net Quantity Produced,K10,Dec. Surfaces/others,0.94,84154.72503722174,,
Net Quantity Produced,K10,Dec. Surfaces/others,0.95,84219.63042082082,,
Net Quantity Produced,K10,Dec. Surfaces/others,0.96,84284.53580441991,,
Net Quantity Produced,K10,Dec. Surfaces/others,0.97,84349.441188019,,
Net Quantity Produced,K10,Dec. Surfaces/others,0.98,84414.34657161808,,
Net Quantity Produced,K10,Dec. Surfaces/others,0.99,84479.25195521716,,
Net Quantity Produced,K10,Dec. Surfaces/others,1.0,84544.15733881624,,
Net Quantity Produced,K10,Other Technical,0.5,65847.9,,
Net Quantity Produced,K10,Other Technical,0.51,66050.98913139496,,
Net Quantity Produced,K10,Other Technical,0.52,66254.07826278992,,
Net Quantity Produced,K10,Other Technical,0.53,66457.1673941849,,
Net Quantity Produced,K10,Other Technical,0.54,66660.25652557987,,
Net Quantity Produced,K10,Other Technical,0.55,66863.34565697485,,
Net Quantity Produced,K10,Other Technical,0.56,67066.43478836982,,
Net Quantity Produced,K10,Other Technical,0.57,67269.52391976479,,
Net Quantity Produced,K10,Other Technical,0.58,67472.61305115976,,
Net Quantity Produced,K10,Other Technical,0.59,67675.70218255473,,
Net Quantity Produced,K10,Other Technical,0.6,67878.7913139497,,
Net Quantity Produced,K10,Other Technical,0.61,68081.88044534466,,
Net Quantity Produced,K10,Other Technical,0.62,68284.96957673963,,
Net Quantity Produced,K10,Other Technical,0.63,68488.05870813463,,
Net Quantity Produced,K10,Other Technical,0.64,68691.14783952959,,
Net Quantity Produced,K10,Other Technical,0.65,68894.23697092455,,
Net Quantity Produced,K10,Other Technical,0.66,69097.32610231952,,
Net Quantity Produced,K10,Other Technical,0.67,69300.41523371449,,
Net Quantity Produced,K10,Other Technical,0.68,69503.50436510946,,
Net Quantity Produced,K10,Other Technical,0.69,69706.59349650443,,
Net Quantity Produced,K10,Other Technical,0.7,69909.6826278994,,
Net Quantity Produced,K10,Other Technical,0.71,70112.77175929438,,
Net Quantity Produced,K10,Other Technical,0.72,70315.86089068935,,
Net Quantity Produced,K10,Other Technical,0.73,70518.95002208433,,
Net Quantity Produced,K10,Other Technical,0.74,70722.03915347929,,
Net Quantity Produced,K10,Other Technical,0.75,70925.12828487426,,
Net Quantity Produced,K10,Other Technical,0.76,71128.21741626922,,
Net Quantity Produced,K10,Other Technical,0.77,71331.3065476642,,
Net Quantity Produced,K10,Other Technical,0.78,71534.39567905916,,
Net Quantity Produced,K10,Other Technical,0.79,71737.48481045415,,
Net Quantity Produced,K10,Other Technical,0.8,71940.57394184911,,
Net Quantity Produced,K10,Other Technical,0.81,72143.66307324407,,
Net Quantity Produced,K10,Other Technical,0.82,72346.75220463905,,
Net Quantity Produced,K10,Other Technical,0.83,72549.84133603402,,
Net Quantity Produced,K10,Other Technical,0.84,72752.93046742899,,
Net Quantity Produced,K10,Other Technical,0.85,72956.01959882397,,
Net Quantity Produced,K10,Other Technical,0.86,73159.10873021893,,
Net Quantity Produced,K10,Other Technical,0.87,73362.1978616139,,
Net Quantity Produced,K10,Other Technical,0.88,73565.28699300888,,
Net Quantity Produced,K10,Other Technical,0.89,73768.37612440385,,
Net Quantity Produced,K10,Other Technical,0.9,73971.46525579883,,
Net Quantity Produced,K10,Other Technical,0.91,74174.55438719378,,
Net Quantity Produced,K10,Other Technical,0.92,74377.64351858875,,
Net Quantity Produced,K10,Other Technical,0.93,74580.73264998372,,
Net Quantity Produced,K10,Other Technical,0.94,74783.82178137869,,
Net Quantity Produced,K10,Other Technical,0.95,74986.91091277366,,
Net Quantity Produced,K10,Other Technical,0.96,75190.00004416863,,
Net Quantity Produced,K10,Other Technical,0.97,75393.08917556361,,
Net Quantity Produced,K10,Other Technical,0.98,75596.17830695858,,
Net Quantity Produced,K10,Other Technical,0.99,75799.26743835355,,
Net Quantity Produced,K10,Other Technical,1.0,76002.35656974853,,
Net Quantity Produced,K10,Print,0.5,27312.0,,
Net Quantity Produced,K10,Print,0.51,27327.7771859637,,
Net Quantity Produced,K10,Print,0.52,27343.554371927406,,
Net Quantity Produced,K10,Print,0.53,27359.331557891102,,
Net Quantity Produced,K10,Print,0.54,27375.10874385481,,
Net Quantity Produced,K10,Print,0.55,27390.885929818513,,
Net Quantity Produced,K10,Print,0.56,27406.66311578221,,
Net Quantity Produced,K10,Print,0.57,27422.440301745908,,
Net Quantity Produced,K10,Print,0.58,27438.21748770962,,
Net Quantity Produced,K10,Print,0.59,27453.99467367332,,
Net Quantity Produced,K10,Print,0.6,27469.771859637018,,
Net Quantity Produced,K10,Print,0.61,27485.54904560072,,
Net Quantity Produced,K10,Print,0.62,27501.326231564428,,
Net Quantity Produced,K10,Print,0.63,27517.10341752813,,
Net Quantity Produced,K10,Print,0.64,27532.880603491827,,
Net Quantity Produced,K10,Print,0.65,27548.657789455534,,
Net Quantity Produced,K10,Print,0.66,27564.434975419234,,
Net Quantity Produced,K10,Print,0.67,27641.755664319793,,
Net Quantity Produced,K10,Print,0.68,27842.16335909407,,
Net Quantity Produced,K10,Print,0.69,28042.571053868345,,
Net Quantity Produced,K10,Print,0.7,28242.978748642618,,
Net Quantity Produced,K10,Print,0.71,28443.38644341689,,
Net Quantity Produced,K10,Print,0.72,28643.794138191173,,
Net Quantity Produced,K10,Print,0.73,28844.20183296544,,
Net Quantity Produced,K10,Print,0.74,29044.609527739718,,
Net Quantity Produced,K10,Print,0.75,29245.017222513994,,
Net Quantity Produced,K10,Print,0.76,29445.424917288266,,
Net Quantity Produced,K10,Print,0.77,29645.832612062553,,
Net Quantity Produced,K10,Print,0.78,29846.240306836826,,
Net Quantity Produced,K10,Print,0.79,30046.648001611095,,
Net Quantity Produced,K10,Print,0.8,30247.05569638537,,
Net Quantity Produced,K10,Print,0.81,30447.46339115965,,
Net Quantity Produced,K10,Print,0.82,30647.871085933926,,
Net Quantity Produced,K10,Print,0.83,30848.2787807082,,
Net Quantity Produced,K10,Print,0.84,31131.58109418938,,
Net Quantity Produced,K10,Print,0.85,31456.330717024008,,
Net Quantity Produced,K10,Print,0.86,31781.080339858643,,
Net Quantity Produced,K10,Print,0.87,32105.829962693268,,
Net Quantity Produced,K10,Print,0.88,32430.57958552791,,
Net Quantity Produced,K10,Print,0.89,32755.329208362535,,
Net Quantity Produced,K10,Print,0.9,33080.07883119717,,
Net Quantity Produced,K10,Print,0.91,33404.8284540318,,
Net Quantity Produced,K10,Print,0.92,33729.57807686643,,
Net Quantity Produced,K10,Print,0.93,34054.32769970106,,
Net Quantity Produced,K10,Print,0.94,34379.07732253569,,
Net Quantity Produced,K10,Print,0.95,34703.82694537032,,
Net Quantity Produced,K10,Print,0.96,35028.57656820495,,
Net Quantity Produced,K10,Print,0.97,35353.32619103959,,
Net Quantity Produced,K10,Print,0.98,35678.07581387422,,
Net Quantity Produced,K10,Print,0.99,36002.825436708845,,
Net Quantity Produced,K10,Print,1.0,36327.57505954348,,
Net Quantity Produced,K10,Cards Core,0.5,,3999948.812,
Net Quantity Produced,K10,Cards Core,0.51,,4008986.3553309706,
Net Quantity Produced,K10,Cards Core,0.52,,4022347.709075781,
Net Quantity Produced,K10,Cards Core,0.53,,4032845.146398601,
Net Quantity Produced,K10,Cards Core,0.54,,4046084.883340344,
Net Quantity Produced,K10,Cards Core,0.55,,4065611.7848158292,
Net Quantity Produced,K10,Cards Core,0.56,,4073476.431375928,
Net Quantity Produced,K10,Cards Core,0.57,,4088791.189203887,
Net Quantity Produced,K10,Cards Core,0.58,,4096261.7260045917,
Net Quantity Produced,K10,Cards Core,0.59,,4124052.375205796,
Net Quantity Produced,K10,Cards Core,0.6,,4135394.7854119055,
Net Quantity Produced,K10,Cards Core,0.61,,4138902.041446487,
Net Quantity Produced,K10,Cards Core,0.62,,4150887.635961989,
Net Quantity Produced,K10,Cards Core,0.63,,4165888.187091644,
Net Quantity Produced,K10,Cards Core,0.64,,4172390.7083766013,
Net Quantity Produced,K10,Cards Core,0.65,,4181475.7851754436,
Net Quantity Produced,K10,Cards Core,0.66,,4187905.0507557895,
Net Quantity Produced,K10,Cards Core,0.67,,4203190.854217628,
Net Quantity Produced,K10,Cards Core,0.68,,4220570.559674143,
Net Quantity Produced,K10,Cards Core,0.69,,4228429.424866817,
Net Quantity Produced,K10,Cards Core,0.7,,4250911.968896395,
Net Quantity Produced,K10,Cards Core,0.71,,4264187.225118308,
Net Quantity Produced,K10,Cards Core,0.72,,4273443.5750886565,
Net Quantity Produced,K10,Cards Core,0.73,,4294314.207285911,
Net Quantity Produced,K10,Cards Core,0.74,,4320056.398645639,
Net Quantity Produced,K10,Cards Core,0.75,,4349556.0777021265,
Net Quantity Produced,K10,Cards Core,0.76,,4349556.0777021265,
Net Quantity Produced,K10,Cards Core,0.77,,4349556.0777021265,
Net Quantity Produced,K10,Cards Core,0.78,,4349556.0777021265,
Net Quantity Produced,K10,Cards Core,0.79,,4349556.0777021265,
Net Quantity Produced,K10,Cards Core,0.8,,4349556.0777021265,
Net Quantity Produced,K10,Cards Core,0.81,,4349556.0777021265,
Net Quantity Produced,K10,Cards Core,0.82,,4349556.0777021265,
Net Quantity Produced,K10,Cards Core,0.83,,4349556.0777021265,
Net Quantity Produced,K10,Cards Core,0.84,,4349556.0777021265,
Net Quantity Produced,K10,Cards Core,0.85,,4349556.0777021265,
Net Quantity Produced,K10,Cards Core,0.86,,4349556.0777021265,
Net Quantity Produced,K10,Cards Core,0.87,,4349556.0777021265,
Net Quantity Produced,K10,Cards Core,0.88,,4349556.0777021265,
Net Quantity Produced,K10,Cards Core,0.89,,4349556.0777021265,
Net Quantity Produced,K10,Cards Core,0.9,,4349556.0777021265,
Net Quantity Produced,K10,Cards Core,0.91,,4349556.0777021265,
Net Quantity Produced,K10,Cards Core,0.92,,4349556.0777021265,
Net Quantity Produced,K10,Cards Core,0.93,,4349556.0777021265,
Net Quantity Produced,K10,Cards Core,0.94,,4349556.0777021265,
Net Quantity Produced,K10,Cards Core,0.95,,4349556.0777021265,
Net Quantity Produced,K10,Cards Core,0.96,,4349556.0777021265,
Net Quantity Produced,K10,Cards Core,0.97,,4349556.0777021265,
Net Quantity Produced,K10,Cards Core,0.98,,4349556.0777021265,
Net Quantity Produced,K10,Cards Core,0.99,,4349556.0777021265,
Net Quantity Produced,K10,Cards Core,1.0,,4349556.0777021265,
Net Quantity Produced,K10,Construction,0.5,,1983522.071,
Net Quantity Produced,K10,Construction,0.51,,1993943.2617238832,
Net Quantity Produced,K10,Construction,0.52,,1996233.7405677119,
Net Quantity Produced,K10,Construction,0.53,,2003924.0767720381,
Net Quantity Produced,K10,Construction,0.54,,2004907.1571665616,
Net Quantity Produced,K10,Construction,0.55,,2006294.5866820856,
Net Quantity Produced,K10,Construction,0.56,,2010306.31222185,
Net Quantity Produced,K10,Construction,0.57,,2011172.1819005024,
Net Quantity Produced,K10,Construction,0.58,,2014648.0751738225,
Net Quantity Produced,K10,Construction,0.59,,2017324.6630290803,
Net Quantity Produced,K10,Construction,0.6,,2023664.2960576091,
Net Quantity Produced,K10,Construction,0.61,,2049343.184366293,
Net Quantity Produced,K10,Construction,0.62,,2053973.965437545,
Net Quantity Produced,K10,Construction,0.63,,2053973.965437545,
Net Quantity Produced,K10,Construction,0.64,,2053973.965437545,
Net Quantity Produced,K10,Construction,0.65,,2053973.965437545,
Net Quantity Produced,K10,Construction,0.66,,2053973.965437545,
Net Quantity Produced,K10,Construction,0.67,,2053973.965437545,
Net Quantity Produced,K10,Construction,0.68,,2053973.965437545,
Net Quantity Produced,K10,Construction,0.69,,2053973.965437545,
Net Quantity Produced,K10,Construction,0.7,,2053973.965437545,
Net Quantity Produced,K10,Construction,0.71,,2053973.965437545,
Net Quantity Produced,K10,Construction,0.72,,2053973.965437545,
Net Quantity Produced,K10,Construction,0.73,,2053973.965437545,
Net Quantity Produced,K10,Construction,0.74,,2053973.965437545,
Net Quantity Produced,K10,Construction,0.75,,2053973.965437545,
Net Quantity Produced,K10,Construction,0.76,,2053973.965437545,
Net Quantity Produced,K10,Construction,0.77,,2053973.965437545,
Net Quantity Produced,K10,Construction,0.78,,2053973.965437545,
Net Quantity Produced,K10,Construction,0.79,,2053973.965437545,
Net Quantity Produced,K10,Construction,0.8,,2053973.965437545,
Net Quantity Produced,K10,Construction,0.81,,2053973.965437545,
Net Quantity Produced,K10,Construction,0.82,,2053973.965437545,
Net Quantity Produced,K10,Construction,0.83,,2053973.965437545,
Net Quantity Produced,K10,Construction,0.84,,2053973.965437545,
Net Quantity Produced,K10,Construction,0.85,,2053973.965437545,
Net Quantity Produced,K10,Construction,0.86,,2053973.965437545,
Net Quantity Produced,K10,Construction,0.87,,2053973.965437545,
Net Quantity Produced,K10,Construction,0.88,,2053973.965437545,
Net Quantity Produced,K10,Construction,0.89,,2053973.965437545,
Net Quantity Produced,K10,Construction,0.9,,2053973.965437545,
Net Quantity Produced,K10,Construction,0.91,,2053973.965437545,
Net Quantity Produced,K10,Construction,0.92,,2053973.965437545,
Net Quantity Produced,K10,Construction,0.93,,2053973.965437545,
Net Quantity Produced,K10,Construction,0.94,,2053973.965437545,
Net Quantity Produced,K10,Construction,0.95,,2053973.965437545,
Net Quantity Produced,K10,Construction,0.96,,2053973.965437545,
Net Quantity Produced,K10,Construction,0.97,,2053973.965437545,
Net Quantity Produced,K10,Construction,0.98,,2053973.965437545,
Net Quantity Produced,K10,Construction,0.99,,2053973.965437545,
Net Quantity Produced,K10,Construction,1.0,,2053973.965437545,
Net Quantity Produced,K10,Cooling Tower,0.5,,236971.7,
Net Quantity Produced,K10,Cooling Tower,0.51,,237240.82645522876,
Net Quantity Produced,K10,Cooling Tower,0.52,,237509.9529104575,
Net Quantity Produced,K10,Cooling Tower,0.53,,237779.07936568628,
Net Quantity Produced,K10,Cooling Tower,0.54,,238193.08547663,
Net Quantity Produced,K10,Cooling Tower,0.55,,238679.53141543124,
Net Quantity Produced,K10,Cooling Tower,0.56,,239165.9773542325,
Net Quantity Produced,K10,Cooling Tower,0.57,,239652.4232930337,
Net Quantity Produced,K10,Cooling Tower,0.58,,240138.8692318349,
Net Quantity Produced,K10,Cooling Tower,0.59,,240625.31517063608,
Net Quantity Produced,K10,Cooling Tower,0.6,,241111.76110943736,
Net Quantity Produced,K10,Cooling Tower,0.61,,242951.7474721529,
Net Quantity Produced,K10,Cooling Tower,0.62,,244791.73383486838,
Net Quantity Produced,K10,Cooling Tower,0.63,,246631.72019758399,
Net Quantity Produced,K10,Cooling Tower,0.64,,248471.7065602995,
Net Quantity Produced,K10,Cooling Tower,0.65,,250311.69292301513,
Net Quantity Produced,K10,Cooling Tower,0.66,,252151.67928573056,
Net Quantity Produced,K10,Cooling Tower,0.67,,253658.2948868097,
Net Quantity Produced,K10,Cooling Tower,0.68,,254498.16896461585,
Net Quantity Produced,K10,Cooling Tower,0.69,,255338.04304242198,
Net Quantity Produced,K10,Cooling Tower,0.7,,256177.91712022808,
Net Quantity Produced,K10,Cooling Tower,0.71,,257017.79119803433,
Net Quantity Produced,K10,Cooling Tower,0.72,,257857.6652758405,
Net Quantity Produced,K10,Cooling Tower,0.73,,258697.53935364672,
Net Quantity Produced,K10,Cooling Tower,0.74,,260143.15069341307,
Net Quantity Produced,K10,Cooling Tower,0.75,,261891.6306641597,
Net Quantity Produced,K10,Cooling Tower,0.76,,263640.11063490616,
Net Quantity Produced,K10,Cooling Tower,0.77,,265388.59060565266,
Net Quantity Produced,K10,Cooling Tower,0.78,,267137.0705763992,
Net Quantity Produced,K10,Cooling Tower,0.79,,268885.5505471457,
Net Quantity Produced,K10,Cooling Tower,0.8,,270634.03051789233,
Net Quantity Produced,K10,Cooling Tower,0.81,,271807.6027704729,
Net Quantity Produced,K10,Cooling Tower,0.82,,272981.1750230537,
Net Quantity Produced,K10,Cooling Tower,0.83,,274154.7472756343,
Net Quantity Produced,K10,Cooling Tower,0.84,,275328.31952821504,
Net Quantity Produced,K10,Cooling Tower,0.85,,276501.89178079576,
Net Quantity Produced,K10,Cooling Tower,0.86,,277675.4640333764,
Net Quantity Produced,K10,Cooling Tower,0.87,,278457.8455350969,
Net Quantity Produced,K10,Cooling Tower,0.88,,278457.8455350969,
Net Quantity Produced,K10,Cooling Tower,0.89,,278457.8455350969,
Net Quantity Produced,K10,Cooling Tower,0.9,,278457.8455350969,
Net Quantity Produced,K10,Cooling Tower,0.91,,278457.8455350969,
Net Quantity Produced,K10,Cooling Tower,0.92,,278457.8455350969,
Net Quantity Produced,K10,Cooling Tower,0.93,,278457.8455350969,
Net Quantity Produced,K10,Cooling Tower,0.94,,278457.8455350969,
Net Quantity Produced,K10,Cooling Tower,0.95,,278457.8455350969,
Net Quantity Produced,K10,Cooling Tower,0.96,,278457.8455350969,
Net Quantity Produced,K10,Cooling Tower,0.97,,278457.8455350969,
Net Quantity Produced,K10,Cooling Tower,0.98,,278457.8455350969,
Net Quantity Produced,K10,Cooling Tower,0.99,,278457.8455350969,
Net Quantity Produced,K10,Cooling Tower,1.0,,278457.8455350969,
Net Quantity Produced,K10,Dec. Surfaces/others,0.5,,63560.30800000001,
Net Quantity Produced,K10,Dec. Surfaces/others,0.51,,63604.93375976972,
Net Quantity Produced,K10,Dec. Surfaces/others,0.52,,63649.55951953944,
Net Quantity Produced,K10,Dec. Surfaces/others,0.53,,63694.18527930914,
Net Quantity Produced,K10,Dec. Surfaces/others,0.54,,63738.811039078864,
Net Quantity Produced,K10,Dec. Surfaces/others,0.55,,63943.586706414324,
Net Quantity Produced,K10,Dec. Surfaces/others,0.56,,64340.54226282871,
Net Quantity Produced,K10,Dec. Surfaces/others,0.57,,64737.49781924308,
Net Quantity Produced,K10,Dec. Surfaces/others,0.58,,65134.45337565745,
Net Quantity Produced,K10,Dec. Surfaces/others,0.59,,65531.40893207183,
Net Quantity Produced,K10,Dec. Surfaces/others,0.6,,65928.36448848619,
Net Quantity Produced,K10,Dec. Surfaces/others,0.61,,66325.32004490058,
Net Quantity Produced,K10,Dec. Surfaces/others,0.62,,66722.27560131492,
Net Quantity Produced,K10,Dec. Surfaces/others,0.63,,67119.23115772931,
Net Quantity Produced,K10,Dec. Surfaces/others,0.64,,67420.26818558307,
Net Quantity Produced,K10,Dec. Surfaces/others,0.65,,67553.4477884558,
Net Quantity Produced,K10,Dec. Surfaces/others,0.66,,67686.62739132851,
Net Quantity Produced,K10,Dec. Surfaces/others,0.67,,67819.80699420122,
Net Quantity Produced,K10,Dec. Surfaces/others,0.68,,67952.98659707392,
Net Quantity Produced,K10,Dec. Surfaces/others,0.69,,68086.16619994665,
Net Quantity Produced,K10,Dec. Surfaces/others,0.7,,68219.34580281937,
Net Quantity Produced,K10,Dec. Surfaces/others,0.71,,68352.52540569207,
Net Quantity Produced,K10,Dec. Surfaces/others,0.72,,68485.70500856478,
Net Quantity Produced,K10,Dec. Surfaces/others,0.73,,68582.56290156311,
Net Quantity Produced,K10,Dec. Surfaces/others,0.74,,68582.56290156311,
Net Quantity Produced,K10,Dec. Surfaces/others,0.75,,68582.56290156311,
Net Quantity Produced,K10,Dec. Surfaces/others,0.76,,68582.56290156311,
Net Quantity Produced,K10,Dec. Surfaces/others,0.77,,68582.56290156311,
Net Quantity Produced,K10,Dec. Surfaces/others,0.78,,68582.56290156311,
Net Quantity Produced,K10,Dec. Surfaces/others,0.79,,68582.56290156311,
Net Quantity Produced,K10,Dec. Surfaces/others,0.8,,68582.56290156311,
Net Quantity Produced,K10,Dec. Surfaces/others,0.81,,68582.56290156311,
Net Quantity Produced,K10,Dec. Surfaces/others,0.82,,68582.56290156311,
Net Quantity Produced,K10,Dec. Surfaces/others,0.83,,68582.56290156311,
Net Quantity Produced,K10,Dec. Surfaces/others,0.84,,68582.56290156311,
Net Quantity Produced,K10,Dec. Surfaces/others,0.85,,68582.56290156311,
Net Quantity Produced,K10,Dec. Surfaces/others,0.86,,68582.56290156311,
Net Quantity Produced,K10,Dec. Surfaces/others,0.87,,68582.56290156311,
Net Quantity Produced,K10,Dec. Surfaces/others,0.88,,68582.56290156311,
Net Quantity Produced,K10,Dec. Surfaces/others,0.89,,68582.56290156311,
Net Quantity Produced,K10,Dec. Surfaces/others,0.9,,68582.56290156311,
Net Quantity Produced,K10,Dec. Surfaces/others,0.91,,68582.56290156311,
Net Quantity Produced,K10,Dec. Surfaces/others,0.92,,68582.56290156311,
Net Quantity Produced,K10,Dec. Surfaces/others,0.93,,68582.56290156311,
Net Quantity Produced,K10,Dec. Surfaces/others,0.94,,68582.56290156311,
Net Quantity Produced,K10,Dec. Surfaces/others,0.95,,68582.56290156311,
Net Quantity Produced,K10,Dec. Surfaces/others,0.96,,68582.56290156311,
Net Quantity Produced,K10,Dec. Surfaces/others,0.97,,68582.56290156311,
Net Quantity Produced,K10,Dec. Surfaces/others,0.98,,68582.56290156311,
Net Quantity Produced,K10,Dec. Surfaces/others,0.99,,68582.56290156311,
Net Quantity Produced,K10,Dec. Surfaces/others,1.0,,68582.56290156311,
Net Quantity Produced,K10,Other Technical,0.5,,65847.9,
Net Quantity Produced,K10,Other Technical,0.51,,65904.89684755575,
Net Quantity Produced,K10,Other Technical,0.52,,65961.89369511149,
Net Quantity Produced,K10,Other Technical,0.53,,66018.89054266723,
Net Quantity Produced,K10,Other Technical,0.54,,66075.88739022298,
